id,month,day,year,description,amount,category,account,debit_or_credit,original_description,note,p_guid
0000014572408000523dcc990010003200ab00a6,3,8,2013,North West Provoshare,10,Income,SHARE DRAFT NO MIN,credit,,,
0000014572408000523dcc9a0010003200ab00a6,3,8,2013,North West Provoatm,50,Auto Payment,SHARE DRAFT NO MIN,debit,,,
0000014572408000523dcc9b0010003200ab00a6,3,8,2013,Suna Solutions Ach,383.42,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572408000523dcc9c0010003200ab00a6,3,8,2013,Malt Shoppe,8.49,Restaurants,CREDIT CARD,debit,,,
0000014572408000523dcc9d0010003200ab00a6,3,8,2013,Spoon It Up,4.53,Fast Food,CREDIT CARD,debit,,,
0000014572408000523dcc9e0010003200ab00a6,3,7,2013,Marketplace Iga,2.14,Groceries,CREDIT CARD,debit,,,
0000014572408000523dcc9f0010003200ab00a6,3,6,2013,Smiths Fuel,51.02,Gas & Fuel,CREDIT CARD,debit,,,
0000014572408000523dcca00010003200ab00a6,3,6,2013,Smith's Food,32.06,Groceries,CREDIT CARD,debit,,,
0000014572408000523dcca10010003200ab00a6,3,5,2013,Bridge Property Automatic,302.16,Mortgage & Rent,SHARE DRAFT NO MIN,debit,,,
0000014572408000523dcca20010003200ab00a6,3,4,2013,Santa Pasta,9.16,Restaurants,CREDIT CARD,debit,,,
0000014572408000523dcca30010003200ab00a6,3,4,2013,Cafe Rio Q,8.89,Restaurants,CREDIT CARD,debit,,,
0000014572408000523dcca40010003200ab00a6,3,3,2013,Marketplace Iga,2.14,Groceries,CREDIT CARD,debit,,,
0000014572408000523dcca50010003200ab00a6,3,3,2013,Byu Ticket Office,16,Entertainment,CREDIT CARD,debit,,,
0000014572408000523dcca60010003200ab00a6,3,3,2013,Los Hermanos,15.95,Restaurants,CREDIT CARD,debit,,,
0000014572408000523dcca70010003200ab00a6,3,1,2013,Suna Solutions Ach,227.99,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572408000523dcca80010003200ab00a6,3,1,2013,Netflix,7.99,Movies & DVDs,SHARE DRAFT NO MIN,debit,,,
0000014572408000523dcca90010003200ab00a6,3,1,2013,Amazon,10,Sports,CREDIT CARD,debit,,,
0000014572408000523dccaa0010003200ab00a6,2,28,2013,Buffalo Wild Wings,18.51,Restaurants,CREDIT CARD,debit,,,
0000014572408000523dccab0010003200ab00a6,2,28,2013,Total Bond Mkt Index Inv - Dividend,0.55,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572408000523dccac0010003200ab00a6,2,26,2013,Fedloanservicingach Transactionautomatic,4300,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572408000523dccad0010003200ab00a6,2,26,2013,IHOP,4.19,Restaurants,CREDIT CARD,debit,,,
00000145724080014da4f2440010003200ab00a6,2,25,2013,Buffalo Wild Wings,25.03,Restaurants,CREDIT CARD,debit,,,
00000145724080014da4f2450010003200ab00a6,2,25,2013,Us Treasury Taxpayroll,4328,Paycheck,SHARE DRAFT NO MIN,credit,,,
00000145724080014da4f2460010003200ab00a6,2,25,2013,Payment,1069,Loan Payment,Direct Unsub Stafford Loan,credit,,,
00000145724080014da4f2470010003200ab00a6,2,24,2013,Hainsworth Laundry,9.25,Laundry,CREDIT CARD,debit,,,
00000145724080014da4f2480010003200ab00a6,2,24,2013,Red Robin,18.5,Restaurants,CREDIT CARD,debit,,,
00000145724080014da4f2490010003200ab00a6,2,24,2013,Blizzard Entertainment,39.99,Amusement,CREDIT CARD,debit,,,
00000145724080014da4f24a0010003200ab00a6,2,22,2013,Suna Solutions Ach,372.57,Paycheck,SHARE DRAFT NO MIN,credit,,,
00000145724080014da4f24b0010003200ab00a6,2,21,2013,Fedloanservicingach Transactionautomatic,600,Student Loan,SHARE DRAFT NO MIN,debit,,,
00000145724080014da4f24c0010003200ab00a6,2,20,2013,Check 1105,61.26,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
00000145724080014da4f24d0010003200ab00a6,2,20,2013,Smiths Fuel,47.74,Gas & Fuel,CREDIT CARD,debit,,,
00000145724080014da4f24e0010003200ab00a6,2,20,2013,Smith's Food,32.71,Groceries,CREDIT CARD,debit,,,
00000145724080014da4f24f0010003200ab00a6,2,20,2013,Utah Tax Eft,120,Paycheck,SHARE DRAFT NO MIN,credit,,,
00000145724080014da4f2500010003200ab00a6,2,19,2013,Geicoautomatic,154.8,Auto Insurance,SHARE DRAFT NO MIN,debit,,,
00000145724080014da4f2510010003200ab00a6,2,19,2013,Jason Deli,7.54,Restaurants,CREDIT CARD,debit,,,
00000145724080014da4f2520010003200ab00a6,2,18,2013,Provo Beach Resort,3.27,Hotel,CREDIT CARD,debit,,,
00000145724080014da4f2530010003200ab00a6,2,17,2013,Applebees,11.36,Restaurants,CREDIT CARD,debit,,,
00000145724080014da4f2540010003200ab00a6,2,17,2013,Pizza Factory,17.26,Restaurants,CREDIT CARD,debit,,,
00000145724080014da4f2550010003200ab00a6,2,17,2013,Collegiate Online,48.03,Books & Supplies,CREDIT CARD,debit,,,
00000145724080014da4f2560010003200ab00a6,2,17,2013,Smith's Food,17.2,Groceries,CREDIT CARD,debit,,,
00000145724080014da4f2570010003200ab00a6,2,15,2013,Suna Solutions Ach,612.56,Paycheck,SHARE DRAFT NO MIN,credit,,,
00000145724080014da4f2580010003200ab00a6,2,15,2013,Iggy Orem,35.56,Restaurants,CREDIT CARD,debit,,,
00000145724080014da4f2590010003200ab00a6,2,13,2013,Vanguard,16.5,Financial,SHARE DRAFT NO MIN,debit,,,
00000145724080014da4f25a0010003200ab00a6,2,13,2013,Vanguard,0.95,Financial,SHARE DRAFT NO MIN,debit,,,
00000145724080014da4f25b0010003200ab00a6,2,13,2013,Chaseautomatic,122.23,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
00000145724080014da4f25c0010003200ab00a6,2,13,2013,Amazon,29.89,Books & Supplies,CREDIT CARD,debit,,,
00000145724080014da4f25d0010003200ab00a6,2,12,2013,Vanguard Edi Edi,0.89,Transfer,SHARE DRAFT NO MIN,credit,,,
00000145724080014da4f25e0010003200ab00a6,2,12,2013,Check 1104,56.46,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
00000145724080014da4f25f0010003200ab00a6,2,12,2013,Vanguard Edi Edi,0.06,Transfer,SHARE DRAFT NO MIN,credit,,,
00000145724080014da4f2600010003200ab00a6,2,12,2013,Internet Transfer Transfer,50,Mobile Phone,SHARE DRAFT NO MIN,debit,,,
00000145724080028dc960090010003200ab00a6,2,12,2013,Transfer from SHARE DRAFT NO MIN,122.23,Credit Card Payment,CREDIT CARD,credit,,,
00000145724080028dc9600a0010003200ab00a6,2,12,2013,FTSE All-World ex-US Inv - Buy,16.5,Buy,Vanguard Account,credit,,,
00000145724080028dc9600b0010003200ab00a6,2,11,2013,Transfer to CREDIT CARD,156.77,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
00000145724080028dc9600c0010003200ab00a6,2,11,2013,Subway,5.39,Fast Food,CREDIT CARD,debit,,,
00000145724080028dc9600d0010003200ab00a6,2,10,2013,Smith's Food,31.26,Groceries,CREDIT CARD,debit,,,
00000145724080028dc9600e0010003200ab00a6,2,10,2013,Red Robin,18.6,Restaurants,CREDIT CARD,debit,,,
00000145724080028dc9600f0010003200ab00a6,2,8,2013,Suna Solutions Ach,564.6,Paycheck,SHARE DRAFT NO MIN,credit,,,
00000145724080028dc960100010003200ab00a6,2,8,2013,Intuit TurboTax,66.98,Taxes,CREDIT CARD,debit,,,
00000145724080028dc960110010003200ab00a6,2,8,2013,Transfer from SHARE DRAFT NO MIN,156.77,Credit Card Payment,CREDIT CARD,credit,,,
00000145724080028dc960120010003200ab00a6,2,6,2013,Check 1100,100,External Expenses,SHARE DRAFT NO MIN,debit,,,
00000145724080028dc960130010003200ab00a6,2,6,2013,Smith's Food,54.49,Groceries,CREDIT CARD,debit,,,
00000145724080028dc960140010003200ab00a6,2,5,2013,Check 1103,70,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
00000145724080028dc960150010003200ab00a6,2,5,2013,Sushi Yes,17.05,Restaurants,CREDIT CARD,debit,,,
00000145724080028dc960160010003200ab00a6,2,5,2013,Bridge Property Automatic,286.78,Mortgage & Rent,SHARE DRAFT NO MIN,debit,,,
00000145724080028dc960170010003200ab00a6,2,5,2013,Fedloanservicingach Transactionautomatic,493,Student Loan,SHARE DRAFT NO MIN,debit,,,
00000145724080028dc960180010003200ab00a6,2,4,2013,Bajio Grill,8.06,Restaurants,CREDIT CARD,debit,,,
00000145724080028dc960190010003200ab00a6,2,4,2013,Payment,184.75,Loan Payment,Direct Unsub Stafford Loan,credit,,,
00000145724080028dc9601a0010003200ab00a6,2,4,2013,Payment,184.75,Loan Payment,Direct Unsub Stafford Loan,credit,,,
00000145724080028dc9601b0010003200ab00a6,2,4,2013,Payment,261.08,Loan Payment,Federal Unsub Stafford Loan,credit,,,
00000145724080028dc9601c0010003200ab00a6,2,4,2013,Payment,261.08,Loan Payment,Federal Unsub Stafford Loan,credit,,,
00000145724080028dc9601d0010003200ab00a6,2,3,2013,Buffalo Wild Wings,6.23,Restaurants,CREDIT CARD,debit,,,
00000145724080028dc9601e0010003200ab00a6,2,3,2013,In-N-Out Burger,4.52,Fast Food,CREDIT CARD,debit,,,
00000145724080028dc9601f0010003200ab00a6,2,1,2013,Netflix,7.99,Movies & DVDs,SHARE DRAFT NO MIN,debit,,,
00000145724080028dc960200010003200ab00a6,2,1,2013,Suna Solutions Ach,687.17,Paycheck,SHARE DRAFT NO MIN,credit,,,
00000145724080028dc960210010003200ab00a6,1,31,2013,Terzis Pizzeria,6.45,Restaurants,CREDIT CARD,debit,,,
00000145724080028dc960220010003200ab00a6,1,31,2013,Total Bond Mkt Index Inv - Dividend,0.59,Dividend & Cap Gains,Vanguard Account,credit,,,
00000145724080028dc960230010003200ab00a6,1,29,2013,Check 1102,50.6,Charity,SHARE DRAFT NO MIN,debit,,,
00000145724080028dc960240010003200ab00a6,1,29,2013,Smith's Food,9.91,Groceries,CREDIT CARD,debit,,,
00000145724080028dc960250010003200ab00a6,1,29,2013,Smiths Fuel,45.03,Gas & Fuel,CREDIT CARD,debit,,,
0000014572408003eb607ba40010003200ab00a6,1,28,2013,Chaseautomatic,294.77,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572408003eb607ba50010003200ab00a6,1,27,2013,Transfer from SHARE DRAFT NO MIN,294.77,Credit Card Payment,CREDIT CARD,credit,,,
0000014572408003eb607ba60010003200ab00a6,1,27,2013,Gandolfos N Y,5.03,Restaurants,CREDIT CARD,debit,,,
0000014572408003eb607ba70010003200ab00a6,1,25,2013,Suna Solutions Ach,505.98,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572408003eb607ba80010003200ab00a6,1,25,2013,Byu Wsc Lt,12.26,Groceries,CREDIT CARD,debit,,,
0000014572408003eb607ba90010003200ab00a6,1,23,2013,Check 1101,95.63,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
0000014572408003eb607baa0010003200ab00a6,1,23,2013,IHOP,5.3,Restaurants,CREDIT CARD,debit,,,
0000014572408003eb607bab0010003200ab00a6,1,23,2013,Smith's Food,32.69,Groceries,CREDIT CARD,debit,,,
0000014572408003eb607bac0010003200ab00a6,1,23,2013,Red Robin,29.01,Restaurants,CREDIT CARD,debit,,,
0000014572408003eb607bad0010003200ab00a6,1,22,2013,Chaseautomatic,250,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572408003eb607bae0010003200ab00a6,1,21,2013,Buffalo Wild Wings,33,Restaurants,CREDIT CARD,debit,,,
0000014572408003eb607baf0010003200ab00a6,1,20,2013,Terzis Pizzeria,15.4,Restaurants,CREDIT CARD,debit,,,
0000014572408003eb607bb00010003200ab00a6,1,20,2013,Spoon It Up,5.5,Fast Food,CREDIT CARD,debit,,,
0000014572408003eb607bb10010003200ab00a6,1,20,2013,Transfer from SHARE DRAFT NO MIN,250,Credit Card Payment,CREDIT CARD,credit,,,
0000014572408003eb607bb20010003200ab00a6,1,18,2013,Suna Solutions Ach,488.78,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572408003eb607bb30010003200ab00a6,1,18,2013,Cafe Rio Q,7.81,Restaurants,CREDIT CARD,debit,,,
0000014572408003eb607bb40010003200ab00a6,1,16,2013,Family Practice Clinic,20,Doctor,CREDIT CARD,debit,,,
0000014572408003eb607bb50010003200ab00a6,1,15,2013,Amazon Video,1.99,Movies & DVDs,CREDIT CARD,debit,,,
0000014572408003eb607bb60010003200ab00a6,1,15,2013,Interest Charge,10.63,Finance Charge,CREDIT CARD,debit,,,
0000014572408003eb607bb70010003200ab00a6,1,15,2013,Walgreens,50,Pharmacy,CREDIT CARD,debit,,,
0000014572408003eb607bb80010003200ab00a6,1,15,2013,Walgreens,4.12,Pharmacy,CREDIT CARD,debit,,,
0000014572408003eb607bb90010003200ab00a6,1,15,2013,Amazon Video,1.99,Movies & DVDs,CREDIT CARD,debit,,,
0000014572408003eb607bba0010003200ab00a6,1,14,2013,Transfer from PRIME SHARE ACCOUNT,5,Transfer,SHARE DRAFT NO MIN,credit,,,
0000014572408003eb607bbb0010003200ab00a6,1,14,2013,Transfer to CREDIT CARD,715.44,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572408003eb607bbc0010003200ab00a6,1,14,2013,Transfer from PRIME SHARE ACCOUNT,132.07,Transfer,SHARE DRAFT NO MIN,credit,,,
0000014572408003eb607bbd0010003200ab00a6,1,14,2013,Transfer to SHARE DRAFT NO MIN,5,Transfer,PRIME SHARE ACCOUNT,debit,,,
0000014572408003eb607bbe0010003200ab00a6,1,14,2013,Transfer to SHARE DRAFT NO MIN,132.07,Transfer,PRIME SHARE ACCOUNT,debit,,,
0000014572408003eb607bbf0010003200ab00a6,1,13,2013,Transfer from SHARE DRAFT NO MIN,715.44,Credit Card Payment,CREDIT CARD,credit,,,
0000014572408003eb607bc00010003200ab00a6,1,13,2013,Jack in the Box,7.32,Fast Food,CREDIT CARD,debit,,,
00000145724080047375fd8a0010003200ab00a6,1,13,2013,Amazon Video,1.99,Movies & DVDs,CREDIT CARD,debit,,,
00000145724080047375fd8b0010003200ab00a6,1,13,2013,Spoon It Up,4.76,Fast Food,CREDIT CARD,debit,,,
00000145724080047375fd8c0010003200ab00a6,1,11,2013,Suna Solutions Ach,467.46,Paycheck,SHARE DRAFT NO MIN,credit,,,
00000145724080047375fd8d0010003200ab00a6,1,11,2013,McDonald's,3.21,Fast Food,CREDIT CARD,debit,,,
00000145724080047375fd8e0010003200ab00a6,1,10,2013,Byu Refund Ucapayroll,137,Paycheck,PRIME SHARE ACCOUNT,credit,,,
00000145724080047375fd8f0010003200ab00a6,1,10,2013,Amazon,9.17,Electronics & Software,CREDIT CARD,debit,,,
00000145724080047375fd900010003200ab00a6,1,9,2013,IHOP,6.38,Restaurants,CREDIT CARD,debit,,,
00000145724080047375fd910010003200ab00a6,1,9,2013,Amazon,30.22,Electronics & Software,CREDIT CARD,debit,,,
00000145724080047375fd920010003200ab00a6,1,9,2013,Amazon,23.94,Electronics & Software,CREDIT CARD,debit,,,
00000145724080047375fd930010003200ab00a6,1,8,2013,Check 1099,164.15,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
00000145724080047375fd940010003200ab00a6,1,7,2013,Amazon,39,Shopping,SHARE DRAFT NO MIN,debit,,,
00000145724080047375fd950010003200ab00a6,1,7,2013,T Spring Mobile,23.59,Credit Card Payment,CREDIT CARD,credit,,,
00000145724080047375fd960010003200ab00a6,1,7,2013,Nickel City,12.25,Amusement,CREDIT CARD,debit,,,
00000145724080047375fd970010003200ab00a6,1,6,2013,Cinemark,6.5,Movies & DVDs,CREDIT CARD,debit,,,
00000145724080047375fd980010003200ab00a6,1,6,2013,Jason Deli,7.54,Restaurants,CREDIT CARD,debit,,,
00000145724080047375fd990010003200ab00a6,1,6,2013,Chili's,4.01,Restaurants,CREDIT CARD,debit,,,
00000145724080047375fd9a0010003200ab00a6,1,6,2013,T Spring,90.73,Mobile Phone,CREDIT CARD,debit,,,
00000145724080047375fd9b0010003200ab00a6,1,6,2013,Smith's Food,2.77,Groceries,CREDIT CARD,debit,,,
00000145724080047375fd9c0010003200ab00a6,1,4,2013,Suna Solutions Ach,274.93,Paycheck,SHARE DRAFT NO MIN,credit,,,
00000145724080047375fd9d0010003200ab00a6,1,4,2013,Bridge Property Automatic,286.75,Mortgage & Rent,SHARE DRAFT NO MIN,debit,,,
00000145724080047375fd9e0010003200ab00a6,1,4,2013,Ross,6.4,Clothing,CREDIT CARD,debit,,,
00000145724080047375fd9f0010003200ab00a6,1,3,2013,Cucos,16.35,Restaurants,CREDIT CARD,debit,,,
00000145724080047375fda00010003200ab00a6,1,3,2013,7-Eleven,2.36,Fast Food,CREDIT CARD,debit,,,
00000145724080047375fda10010003200ab00a6,1,3,2013,Smith's Food,16.21,Groceries,CREDIT CARD,debit,,,
00000145724080047375fda20010003200ab00a6,1,2,2013,Netflix,7.99,Movies & DVDs,SHARE DRAFT NO MIN,debit,,,
00000145724080047375fda30010003200ab00a6,1,2,2013,Kneaders,8.6,Restaurants,CREDIT CARD,debit,,,
00000145724080047375fda40010003200ab00a6,1,2,2013,Smith's Food,5.85,Groceries,CREDIT CARD,debit,,,
00000145724080047375fda50010003200ab00a6,1,1,2013,Amazon,22,Doctor,CREDIT CARD,debit,,,
00000145724080047375fda60010003200ab00a6,1,1,2013,Maverik,46.19,Gas & Fuel,CREDIT CARD,debit,,,
00000145724080047375fda70010003200ab00a6,12,31,2012,Transfer to CREDIT CARD,700,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
00000145724080047375fda80010003200ab00a6,12,31,2012,Joe Veras Mexican,14.41,Restaurants,CREDIT CARD,debit,,,
00000145724080047375fda90010003200ab00a6,12,31,2012,IHOP,15.52,Restaurants,CREDIT CARD,debit,,,
00000145724080047375fdaa0010003200ab00a6,12,31,2012,Total Bond Mkt Index Inv - Dividend,0.6,Dividend & Cap Gains,Vanguard Account,credit,,,
000001457240800519f05c7d0010003200ab00a6,12,30,2012,Chevron,45.8,Gas & Fuel,CREDIT CARD,debit,,,
000001457240800519f05c7e0010003200ab00a6,12,28,2012,Romanos,11.24,Restaurants,CREDIT CARD,debit,,,
000001457240800519f05c7f0010003200ab00a6,12,28,2012,Provo Beach Resort,3.76,Hotel,CREDIT CARD,debit,,,
000001457240800519f05c800010003200ab00a6,12,28,2012,Jason Deli,9.7,Restaurants,CREDIT CARD,debit,,,
000001457240800519f05c810010003200ab00a6,12,28,2012,Transfer from SHARE DRAFT NO MIN,700,Credit Card Payment,CREDIT CARD,credit,,,
000001457240800519f05c820010003200ab00a6,12,28,2012,Suna Solutions Ach,913.12,Paycheck,SHARE DRAFT NO MIN,credit,,,
000001457240800519f05c830010003200ab00a6,12,28,2012,Brigham Young Un,70.44,Paycheck,SHARE DRAFT NO MIN,credit,,,
000001457240800519f05c840010003200ab00a6,12,28,2012,Target Retirement 2055 - Dividend,5.83,Dividend & Cap Gains,Vanguard Account,credit,,,
000001457240800519f05c850010003200ab00a6,12,28,2012,Target Retirement 2055 - Short-term capital gain,0.09,Uncategorized,Vanguard Account,credit,,,
000001457240800519f05c860010003200ab00a6,12,28,2012,Target Retirement 2055 - Long-term capital gain,0.08,Uncategorized,Vanguard Account,credit,,,
000001457240800519f05c870010003200ab00a6,12,26,2012,Carl's Jr,6.44,Fast Food,CREDIT CARD,debit,,,
000001457240800519f05c880010003200ab00a6,12,25,2012,Cotton Shop,8.61,Hobbies,CREDIT CARD,debit,,,
000001457240800519f05c890010003200ab00a6,12,23,2012,Chili's,14.7,Restaurants,CREDIT CARD,debit,,,
000001457240800519f05c8a0010003200ab00a6,12,23,2012,Terzis Pizzeria,6.45,Restaurants,CREDIT CARD,debit,,,
000001457240800519f05c8b0010003200ab00a6,12,23,2012,In-N-Out Burger,7.75,Fast Food,CREDIT CARD,debit,,,
000001457240800519f05c8c0010003200ab00a6,12,23,2012,Smith's Food,10.67,Groceries,CREDIT CARD,debit,,,
000001457240800519f05c8d0010003200ab00a6,12,23,2012,Red Robin,18.5,Restaurants,CREDIT CARD,debit,,,
000001457240800519f05c8e0010003200ab00a6,12,21,2012,Suna Solutions Ach,28.3,Paycheck,SHARE DRAFT NO MIN,credit,,,
000001457240800519f05c8f0010003200ab00a6,12,21,2012,Cafe Rio Skyline,8.9,Restaurants,CREDIT CARD,debit,,,
000001457240800519f05c900010003200ab00a6,12,21,2012,Total Bond Mkt Index Inv - Long-term capital gain,0.95,Interest Income,Vanguard Account,credit,,,
000001457240800519f05c910010003200ab00a6,12,21,2012,Total Bond Mkt Index Inv - Short-term capital gain,0.61,Interest Income,Vanguard Account,credit,,,
000001457240800519f05c920010003200ab00a6,12,21,2012,500 Index Fund Inv - Dividend,8.16,Dividend & Cap Gains,Vanguard Account,credit,,,
000001457240800519f05c930010003200ab00a6,12,21,2012,Extended Mkt Index Inv - Dividend,7.27,Dividend & Cap Gains,Vanguard Account,credit,,,
000001457240800519f05c940010003200ab00a6,12,20,2012,Yogurtland,2.18,Fast Food,CREDIT CARD,debit,,,
000001457240800519f05c950010003200ab00a6,12,20,2012,Texaco,47.14,Gas & Fuel,CREDIT CARD,debit,,,
000001457240800519f05c960010003200ab00a6,12,19,2012,Transfer to CREDIT CARD,450,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
000001457240800519f05c970010003200ab00a6,12,19,2012,Cinemark,8.5,Movies & DVDs,CREDIT CARD,debit,,,
000001457240800519f05c980010003200ab00a6,12,19,2012,Wendy's,5.26,Fast Food,CREDIT CARD,debit,,,
000001457240800519f05c990010003200ab00a6,12,19,2012,FTSE All-World ex-US Inv - Dividend,10.41,Dividend & Cap Gains,Vanguard Account,credit,,,
000001457240800519f05c9a0010003200ab00a6,12,18,2012,Transfer from SHARE DRAFT NO MIN,450,Credit Card Payment,CREDIT CARD,credit,,,
000001457240800519f05c9b0010003200ab00a6,12,18,2012,Mongos Stir Fri,7.25,Interest Income,CREDIT CARD,debit,,,
000001457240800519f05c9c0010003200ab00a6,12,17,2012,Transfer to CREDIT CARD,200,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
000001457240800519f05c9d0010003200ab00a6,12,17,2012,North West Provoshare,190,Income,SHARE DRAFT NO MIN,credit,,,
000001457240800519f05c9e0010003200ab00a6,12,17,2012,Red Robin,17.31,Restaurants,CREDIT CARD,debit,,,
0000014572408006df9868770010003200ab00a6,12,17,2012,Redbox,1.6,Movies & DVDs,CREDIT CARD,debit,,,
0000014572408006df9868780010003200ab00a6,12,16,2012,Transfer from SHARE DRAFT NO MIN,200,Credit Card Payment,CREDIT CARD,credit,,,
0000014572408006df9868790010003200ab00a6,12,16,2012,Terzis Pizzeria,6.45,Restaurants,CREDIT CARD,debit,,,
0000014572408006df98687a0010003200ab00a6,12,16,2012,Interest Chrg Adj,0.1,Interest Income,CREDIT CARD,credit,,,
0000014572408006df98687b0010003200ab00a6,12,14,2012,Suna Solutions Ach,106.14,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572408006df98687c0010003200ab00a6,12,14,2012,Brigham Young Un,116.27,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572408006df98687d0010003200ab00a6,12,14,2012,Spoon It Up,5.5,Fast Food,CREDIT CARD,debit,,,
0000014572408006df98687e0010003200ab00a6,12,14,2012,Gandolfos N Y,8.35,Restaurants,CREDIT CARD,debit,,,
0000014572408006df98687f0010003200ab00a6,12,14,2012,Interest Charge,23.37,Finance Charge,CREDIT CARD,debit,,,
0000014572408006df9868800010003200ab00a6,12,13,2012,Carl's Jr,5.39,Fast Food,CREDIT CARD,debit,,,
0000014572408006df9868810010003200ab00a6,12,13,2012,Taco Bell,5.69,Fast Food,CREDIT CARD,debit,,,
0000014572408006df9868820010003200ab00a6,12,13,2012,Best Buy,184.83,Electronics & Software,CREDIT CARD,debit,,,
0000014572408006df9868830010003200ab00a6,12,13,2012,Coldstone,4.62,Fast Food,CREDIT CARD,debit,,,
0000014572408006df9868840010003200ab00a6,12,12,2012,Smith's Food,29.16,Groceries,CREDIT CARD,debit,,,
0000014572408006df9868850010003200ab00a6,12,12,2012,IHOP,13.9,Restaurants,CREDIT CARD,debit,,,
0000014572408006df9868860010003200ab00a6,12,11,2012,North West Provoshare,194.72,Income,SHARE DRAFT NO MIN,credit,,,
0000014572408006df9868870010003200ab00a6,12,11,2012,Transfer to CREDIT CARD,50,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572408006df9868880010003200ab00a6,12,11,2012,Check 1098,41,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
0000014572408006df9868890010003200ab00a6,12,10,2012,Kneaders City Creek,9.03,Restaurants,CREDIT CARD,debit,,,
0000014572408006df98688a0010003200ab00a6,12,10,2012,Transfer from SHARE DRAFT NO MIN,50,Credit Card Payment,CREDIT CARD,credit,,,
0000014572408006df98688b0010003200ab00a6,12,10,2012,Amazon Video,9.99,Movies & DVDs,CREDIT CARD,debit,,,
0000014572408006df98688c0010003200ab00a6,12,9,2012,Red Robin,10.97,Restaurants,CREDIT CARD,debit,,,
0000014572408006df98688d0010003200ab00a6,12,9,2012,Wal-Mart,8.66,Groceries,CREDIT CARD,debit,,,
0000014572408006df98688e0010003200ab00a6,12,9,2012,Asi Wikimedia,3,Marc Tithing,CREDIT CARD,debit,,,
0000014572408006df98688f0010003200ab00a6,12,9,2012,Sq Tortilla Bar,7.39,Alcohol & Bars,CREDIT CARD,debit,,,
0000014572408006df9868900010003200ab00a6,12,9,2012,Carl's Jr,4.3,Fast Food,CREDIT CARD,debit,,,
0000014572408006df9868910010003200ab00a6,12,7,2012,Suna Solutions Ach,21.22,Paycheck,SHARE DRAFT NO MIN,credit,,,
