Month,Day,Year,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
11,2,2012,Transfer to CREDIT CARD,CHASEAutomatic Debit,200,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
11,2,2012,Brigham Young Un,BRIGHAM YOUNG UN           DIR DPAYROLL DEDUCTION,218.83,credit,Paycheck,SHARE DRAFT NO MIN,,
11,2,2012,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,251.81,credit,Paycheck,SHARE DRAFT NO MIN,,
11,2,2012,Taco Bell,TACO BELL #24777,3.1,debit,Fast Food,CREDIT CARD,,
11,1,2012,North West Provoshare,88 NORTH 500 WEST      PROVOSHARE DEPOSIT,61.45,credit,Income,SHARE DRAFT NO MIN,,
11,1,2012,Transfer from SHARE DRAFT NO MIN,Payment - Thank You,200,credit,Credit Card Payment,CREDIT CARD,,
11,1,2012,Netflix,NETFLIX.COM            NETFLIX.CElectronic Transaction,7.99,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
10,31,2012,Total Bond Mkt Index Inv - Dividend,Total Bond Mkt Index Inv - Dividend,0.62,credit,Dividend & Cap Gains,Vanguard Account,,
10,29,2012,Terzis Pizzeria,TERZIS PIZZERIA,6.45,debit,Restaurants,CREDIT CARD,,
10,29,2012,Cinemark,CINEMARK THEATRES 089,1.25,debit,Movies & DVDs,CREDIT CARD,,
10,28,2012,Guru Cafe,GURU'S CAFE,7.54,debit,Restaurants,CREDIT CARD,,
10,28,2012,Chili's,CHILI'S GRI90900009092,12.89,debit,Restaurants,CREDIT CARD,,
10,26,2012,Joe Veras Mexican,Joe Veras Mexican Restaur,11.58,debit,Restaurants,CREDIT CARD,,
10,24,2012,Byu Signature Electronic,BYU SIGNATURE CRD      801-422-6Electronic Transaction,5,debit,Books & Supplies,SHARE DRAFT NO MIN,,
10,24,2012,Smith's Food,SMITHS FOOD #4136,19.48,debit,Groceries,CREDIT CARD,,
10,24,2012,UPS,THE UPS STORE 5266,5,debit,Shipping,CREDIT CARD,,
10,23,2012,Check 1093,SHARE DRAFT #   1093,35.14,debit,Marc Tithing,SHARE DRAFT NO MIN,,
10,23,2012,Check 1092,SHARE DRAFT #   1092,35.14,debit,Marc Tithing,SHARE DRAFT NO MIN,,
10,22,2012,Terzis Pizzeria,TERZIS PIZZERIA,6.45,debit,Restaurants,CREDIT CARD,,
10,21,2012,Taco Bell,TACO BELL #25390,4,debit,Fast Food,CREDIT CARD,,
10,21,2012,Taco Bell,TACO BELL #25390,7.09,debit,Fast Food,CREDIT CARD,,
10,21,2012,Wal-Mart,WAL-MART #1768,3.99,debit,Shopping,CREDIT CARD,,
10,21,2012,Cascade Collision Repa,CASCADE COLLISION REPA,500,debit,Service & Parts,CREDIT CARD,,
10,19,2012,Brigham Young Un,BRIGHAM YOUNG UN           DIR DPAYROLL DEDUCTION,363.16,credit,Paycheck,SHARE DRAFT NO MIN,,
10,19,2012,Terzis Pizzeria,TERZIS PIZZERIA,6.45,debit,Restaurants,CREDIT CARD,,
10,18,2012,Jamba Juice,BYU JAMBA JUICE,4.74,debit,Fast Food,CREDIT CARD,,
10,18,2012,Spoon It Up,SPOON IT UP FROZEN YOG,4.89,debit,Fast Food,CREDIT CARD,,
10,18,2012,Carl's Jr,CARL'S JR #1101363 QPS,5.8,debit,Fast Food,CREDIT CARD,,
10,17,2012,Big Als,BIG ALS PROVO,8.49,debit,Restaurants,CREDIT CARD,,
10,17,2012,Capsim Management Simu,CAPSIM MANAGEMENT SIMU,68.98,debit,Books & Supplies,CREDIT CARD,,
10,15,2012,Interest Charge,PURCHASE INTEREST CHARGE,15,debit,Finance Charge,CREDIT CARD,,
10,15,2012,Utah Valley Cafeteria,UTAH VALLEY CAFETERIA,3.77,debit,Restaurants,CREDIT CARD,,
10,14,2012,Red Robin,RED ROBIN 416,12.76,debit,Restaurants,CREDIT CARD,,
10,14,2012,Chevron,CHEVRON 00072819,30.45,debit,Gas & Fuel,CREDIT CARD,,
10,14,2012,Carrabba's,CARRABBAS 9501,12.28,debit,Restaurants,CREDIT CARD,,
10,14,2012,Reeds Dairy,REEDS DAIRY,2.81,debit,Fast Food,CREDIT CARD,,
10,14,2012,Sandpiper Idaho,SANDPIPER OF IDAHO,28.27,debit,Restaurants,CREDIT CARD,,
10,14,2012,Maverik Cntry Stre,MAVERIK CNTRY STRE 185,31,debit,Gas & Fuel,CREDIT CARD,,
10,14,2012,Big Als,BIG ALS PROVO,8.49,debit,Restaurants,CREDIT CARD,,
10,12,2012,Terzis Pizzeria,TERZIS PIZZERIA,7.53,debit,Restaurants,CREDIT CARD,,
10,10,2012,Joe Veras Mexican,Joe Veras Mexican Restaur,14.84,debit,Restaurants,CREDIT CARD,,
10,9,2012,Byu Other Automatic,BYU Other Pmt   9121000251Automatic Debit,15,debit,Books & Supplies,SHARE DRAFT NO MIN,,
10,9,2012,Bridge Property Automatic,Bridge Property 4291932Automatic Debit,295.3,debit,Mortgage & Rent,SHARE DRAFT NO MIN,,
10,9,2012,Transfer to CREDIT CARD,CHASEAutomatic Debit,250,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
10,8,2012,Goodwood Barbecue,GOODWOOD BARBECUE CO,12.23,debit,Restaurants,CREDIT CARD,,
10,7,2012,In-N-Out Burger,IN N OUT BURGER #235,5.6,debit,Fast Food,CREDIT CARD,,
10,5,2012,Maceys,MACEYS PROVO,7.25,debit,Groceries,CREDIT CARD,,
10,5,2012,Transfer from SHARE DRAFT NO MIN,Payment - Thank You,250,credit,Credit Card Payment,CREDIT CARD,,
10,5,2012,Brigham Young Un,BRIGHAM YOUNG UN           DIR DPAYROLL DEDUCTION,351.43,credit,Paycheck,SHARE DRAFT NO MIN,,
10,4,2012,Chipotle,CHIPOTLE 1104,7.17,debit,Fast Food,CREDIT CARD,,
10,1,2012,Paramount Acceptautomatic,PARAMOUNT ACCEPTAutomatic Debit,10.66,debit,Gym,SHARE DRAFT NO MIN,,
10,1,2012,Netflix,NETFLIX.COM            NETFLIX.CElectronic Transaction,7.99,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
10,1,2012,Blackburn Service,BLACKBURN SERVICE,38.23,debit,Gas & Fuel,CREDIT CARD,,
10,1,2012,Shell,SHELL OIL 57444720700,35.3,debit,Gas & Fuel,CREDIT CARD,,
10,1,2012,Shell,SHELL OIL 57444637607,33.58,debit,Gas & Fuel,CREDIT CARD,,
10,1,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,TRADITIONAL IRA,,
10,1,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,TRADITIONAL IRA,,
10,1,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,TRADITIONAL IRA,,
10,1,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,TRADITIONAL IRA,,
9,28,2012,Total Bond Mkt Index Inv - Dividend,Total Bond Mkt Index Inv - Dividend,0.51,credit,Dividend & Cap Gains,Vanguard Account,,
9,27,2012,Smith's Food,SMITHS FOOD #4136,40.45,debit,Groceries,CREDIT CARD,,
9,27,2012,Norma Jeanes Diner,NORMA JEANES DINER,18.8,debit,Restaurants,CREDIT CARD,,
9,26,2012,Cardtronics Cc E,Cardtronics CC  648 E 800  SATM WITHDRAWAL,120,debit,Groceries,SHARE DRAFT NO MIN,,
9,26,2012,Marketplace Iga,MARKETPLACE CAFE,2.14,debit,Groceries,CREDIT CARD,,
9,25,2012,North West Provoatm,88 NORTH 500 WEST      PROVOATM WITHDRAWAL,318.21,debit,Auto Payment,SHARE DRAFT NO MIN,,
9,24,2012,Arby's,ARBYS 5260    00052605,4.4,debit,Fast Food,CREDIT CARD,,
9,23,2012,Provo City Golf,PROVO CITY GOLF COURSE,8,debit,Sports,CREDIT CARD,,
9,23,2012,Chevron,CHEVRON 00203586,60.26,debit,Gas & Fuel,CREDIT CARD,,
9,23,2012,Byu Wsc Lt,BYU WSC LT PRODUCE,6.13,debit,Groceries,CREDIT CARD,,
9,23,2012,Applebees,APPLEBEES 917700200022,6,debit,Restaurants,CREDIT CARD,,
9,23,2012,Byu Wsc Sugar,BYU WSC SUGAR  SPICE,3.23,debit,Fast Food,CREDIT CARD,,
9,23,2012,Pizza Factory Pr,THE PIZZA FACTORY - PR,10.97,debit,Restaurants,CREDIT CARD,,
9,21,2012,Brigham Young Un,BRIGHAM YOUNG UN           DIR DPAYROLL DEDUCTION,396.64,credit,Paycheck,SHARE DRAFT NO MIN,,
9,21,2012,500 Index Fund Inv - Dividend,500 Index Fund Inv - Dividend,5.84,credit,Dividend & Cap Gains,Vanguard Account,,
9,21,2012,FTSE All-World ex-US Inv - Dividend,FTSE All-World ex-US Inv - Dividend,16.4,credit,Dividend & Cap Gains,Vanguard Account,,
9,17,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,TRADITIONAL IRA,,
9,17,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,TRADITIONAL IRA,,
9,17,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,TRADITIONAL IRA,,
9,17,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,TRADITIONAL IRA,,
9,16,2012,Byu Creamery Ninth,BYU CREAMERY ON NINTH,2.58,debit,Restaurants,CREDIT CARD,,
9,14,2012,Buy OtherRedistribution Transfer,Buy OtherRedistribution Transfer,105.5,credit,Uncategorized,TRADITIONAL IRA,,
9,14,2012,Buy OtherRedistribution Transfer,Buy OtherRedistribution Transfer,70.34,credit,Uncategorized,TRADITIONAL IRA,,
9,14,2012,Sell OtherRedistribution Transfer,Sell OtherRedistribution Transfer,349.08,debit,Uncategorized,TRADITIONAL IRA,,
9,14,2012,Buy OtherRedistribution Transfer,Buy OtherRedistribution Transfer,175.84,credit,Uncategorized,TRADITIONAL IRA,,
9,14,2012,Sell OtherRedistribution Transfer,Sell OtherRedistribution Transfer,2.6,debit,Uncategorized,TRADITIONAL IRA,,
9,13,2012,Sq Me Crepes,SQ *ME CREPES,3.73,debit,Restaurants,CREDIT CARD,,
9,13,2012,Smith's Food,SMITHS FOOD #4136,18.01,debit,Groceries,CREDIT CARD,,
9,12,2012,Byu Automatic,BYU Payment     9121000251Automatic Debit,5,debit,Books & Supplies,SHARE DRAFT NO MIN,,
9,12,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,TRADITIONAL IRA,,
9,12,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,TRADITIONAL IRA,,
9,10,2012,Transfer to STUDENT SAVINGS,MOUNTAIN AMERICAMACU ORIGAutomatic Debit,208,debit,Transfer,SHARE DRAFT NO MIN,,
9,10,2012,Terzis Pizzeria,TERZIS PIZZERIA,8.6,debit,Restaurants,CREDIT CARD,,
9,9,2012,Amazon,Amazon Digital Svcs,0.66,debit,Shopping,CREDIT CARD,,
9,9,2012,Smith's Food,SMITHS FOOD #4136,3.79,debit,Groceries,CREDIT CARD,,
9,7,2012,Smith's Food,SMITHS FOOD #4136,28.1,debit,Groceries,CREDIT CARD,,
9,7,2012,Sell OtherRollover reversed,Sell OtherRollover reversed,348.09,debit,Uncategorized,TRADITIONAL IRA,,
9,7,2012,Buy OtherRollover,Buy OtherRollover,174.04,credit,Uncategorized,TRADITIONAL IRA,,
9,7,2012,Buy OtherRollover,Buy OtherRollover,348.09,credit,Uncategorized,TRADITIONAL IRA,,
9,7,2012,Sell OtherRollover reversed,Sell OtherRollover reversed,69.62,debit,Uncategorized,TRADITIONAL IRA,,
9,7,2012,Buy OtherRollover,Buy OtherRollover,104.43,credit,Uncategorized,TRADITIONAL IRA,,
9,7,2012,Sell OtherRollover reversed,Sell OtherRollover reversed,174.04,debit,Uncategorized,TRADITIONAL IRA,,
9,7,2012,Buy OtherRollover,Buy OtherRollover,347.1,credit,Uncategorized,TRADITIONAL IRA,,
9,7,2012,Sell OtherRollover reversed,Sell OtherRollover reversed,104.43,debit,Uncategorized,TRADITIONAL IRA,,
9,7,2012,Buy OtherRollover,Buy OtherRollover,349.08,credit,Uncategorized,TRADITIONAL IRA,,
9,7,2012,Buy OtherRollover,Buy OtherRollover,69.62,credit,Uncategorized,TRADITIONAL IRA,,
9,7,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
9,7,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
9,7,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
9,7,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
9,6,2012,Jamba Juice,BYU JAMBA JUICE,4.74,debit,Food & Dining,CREDIT CARD,,
9,6,2012,Byu Bookstore,BYU BOOKSTORE,46.8,debit,Books,CREDIT CARD,,
9,6,2012,Amazon,Amazon.com,26.26,debit,Electronics & Software,CREDIT CARD,,
9,6,2012,FTSE All-World ex-US Inv - Buy,FTSE All-World ex-US Inv - Buy,608.79,credit,Buy,Vanguard Account,,
9,6,2012,Extended Mkt Index Inv - Buy,Extended Mkt Index Inv - Buy,331.85,credit,Buy,Vanguard Account,,
9,6,2012,Target Retirement 2055 - Buy,Target Retirement 2055 - Buy,217.91,credit,Buy,Vanguard Account,,
9,6,2012,FTSE All-World ex-US Inv - Buy,FTSE All-World ex-US Inv - Buy,269.41,credit,Buy,Vanguard Account,,
9,6,2012,Total Bond Mkt Index Inv - Buy,Total Bond Mkt Index Inv - Buy,96,credit,Buy,Vanguard Account,,
9,6,2012,Target Retirement 2055 - Buy,Target Retirement 2055 - Buy,96.65,credit,Buy,Vanguard Account,,
9,6,2012,500 Index Fund Inv - Buy,500 Index Fund Inv - Buy,807.49,credit,Buy,Vanguard Account,,
9,6,2012,Extended Mkt Index Inv - Buy,Extended Mkt Index Inv - Buy,147.07,credit,Buy,Vanguard Account,,
9,6,2012,500 Index Fund Inv - Buy,500 Index Fund Inv - Buy,357.92,credit,Buy,Vanguard Account,,
9,6,2012,Total Bond Mkt Index Inv - Buy,Total Bond Mkt Index Inv - Buy,214.36,credit,Buy,Vanguard Account,,
9,5,2012,Check 1090,SHARE DRAFT #   1090,161.73,debit,Marc Tithing,SHARE DRAFT NO MIN,,
9,5,2012,Check 1091,SHARE DRAFT #   1091,358.66,debit,Mortgage & Rent,SHARE DRAFT NO MIN,,
9,5,2012,IHOP,IHOP 1730     00017301,5.3,debit,Restaurants,CREDIT CARD,,
9,5,2012,Termination Forfeiture Out - Inst Index Fund Inst,Termination Forfeiture Out - Inst Index Fund Inst,171,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
9,5,2012,Termination Withdrawal - Total Bond Mkt Index Inst,Termination Withdrawal - Total Bond Mkt Index Inst,310.36,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
9,5,2012,Termination Forfeiture Out - Target Retirement 2055,Termination Forfeiture Out - Target Retirement 2055,46.19,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
9,5,2012,Termination Forfeiture Out - FTSE All-World ex-US Ist,Termination Forfeiture Out - FTSE All-World ex-US Ist,128.8,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
9,5,2012,Termination Withdrawal - FTSE All-World ex-US Ist,Termination Withdrawal - FTSE All-World ex-US Ist,878.2,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
9,5,2012,Termination Withdrawal - Inst Index Fund Inst,Termination Withdrawal - Inst Index Fund Inst,1165.41,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
9,5,2012,Termination Withdrawal - Extended Mkt Index Inst,Termination Withdrawal - Extended Mkt Index Inst,478.92,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
9,5,2012,Termination Forfeiture Out - Total Bond Mkt Index Inst,Termination Forfeiture Out - Total Bond Mkt Index Inst,45.9,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
9,5,2012,Termination Withdrawal - Target Retirement 2055,Termination Withdrawal - Target Retirement 2055,314.56,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
9,5,2012,Termination Pending Dividends - Total Bond Mkt Index Inst,Termination Pending Dividends - Total Bond Mkt Index Inst,0.1,credit,Dividend & Cap Gains,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
9,5,2012,Termination Forfeiture Out - Extended Mkt Index Inst,Termination Forfeiture Out - Extended Mkt Index Inst,70.25,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
9,4,2012,In-N-Out Burger,IN N OUT BURGER #235,3.45,debit,Fast Food,CREDIT CARD,,
9,4,2012,Paramount Acceptautomatic,PARAMOUNT ACCEPTAutomatic Debit,10.66,debit,Gym,SHARE DRAFT NO MIN,,
9,4,2012,Netflix,NETFLIX.COM            NETFLIX.CElectronic Transaction,7.99,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
9,3,2012,Smith's Food,SMITHS FOOD #4136,19.48,debit,Groceries,CREDIT CARD,,
9,2,2012,Einstein Bros,EINSTEIN BROS BAGELS0725,5.17,debit,Coffee Shops,CREDIT CARD,,
9,2,2012,Adobeorem Cafe,ADOBEOREM CAFE51255594,4.25,debit,Restaurants,CREDIT CARD,,
8,31,2012,North West Provoatm,88 NORTH 500 WEST      PROVOATM WITHDRAWAL,3208.17,debit,Auto Payment,SHARE DRAFT NO MIN,,
8,31,2012,Transfer from PRIME SHARE ACCOUNT,Internet Transfer Aug 31 2012 15Transfer from 2725965-00,120,credit,Transfer,SHARE DRAFT NO MIN,,
8,31,2012,Transfer to SHARE DRAFT NO MIN,Internet Transfer Aug 31 2012 15Transfer to 2725965-06,120,debit,Transfer,PRIME SHARE ACCOUNT,,
8,31,2012,Glorias Little Italy,GLORIAS LITTLE ITALY,35.25,debit,Restaurants,CREDIT CARD,,
8,31,2012,Adobe Systems In,ADOBE SYSTEMS IN           PAYROPAYROLL DEDUCTION,3685.21,credit,Paycheck,SHARE DRAFT NO MIN,,
8,31,2012,Daily Accrual Dividends - Total Bond Mkt Index Inst,Daily Accrual Dividends - Total Bond Mkt Index Inst,0.52,credit,Dividend & Cap Gains,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
8,31,2012,Plan Contribution - FTSE All-World ex-US Ist,Plan Contribution - FTSE All-World ex-US Ist,277.2,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
8,31,2012,Plan Contribution - Inst Index Fund Inst,Plan Contribution - Inst Index Fund Inst,366.27,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
8,31,2012,Plan Contribution - Target Retirement 2055,Plan Contribution - Target Retirement 2055,99,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
8,31,2012,Plan Contribution - Extended Mkt Index Inst,Plan Contribution - Extended Mkt Index Inst,148.5,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
8,31,2012,Plan Contribution - Total Bond Mkt Index Inst,Plan Contribution - Total Bond Mkt Index Inst,99,credit,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,,
8,31,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,31,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,31,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,31,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,30,2012,Byu Refund Ucapayroll,BYU Refund      2509       UCAPAYROLL DEDUCTION,137,credit,Paycheck,PRIME SHARE ACCOUNT,,
8,30,2012,Adobeorem Cafe,ADOBEOREM CAFE51255594,4.25,debit,Restaurants,CREDIT CARD,,
8,29,2012,Adobeorem Cafe,ADOBEOREM CAFE51255594,6,debit,Restaurants,CREDIT CARD,,
8,29,2012,IHOP,IHOP 1730     00017301,11.54,debit,Restaurants,CREDIT CARD,,
8,29,2012,Wendy's,WENDYS #4710,3,debit,Fast Food,CREDIT CARD,,
8,28,2012,Smiths Fuel,SMITHS-FUEL # 9136,54.08,debit,Gas & Fuel,CREDIT CARD,,
8,28,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,28,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,28,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,28,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,27,2012,Spoon It Up,SPOON IT UP FROZEN YOG,4.82,debit,Fast Food,CREDIT CARD,,
8,27,2012,Costa,COSTA VIDA OF PROVO,8.39,debit,Travel,CREDIT CARD,,
8,26,2012,UPS,THE UPS STORE 5266,2.03,debit,Shipping,CREDIT CARD,,
8,26,2012,Smith's Food,SMITHS FOOD #4136,15.33,debit,Groceries,CREDIT CARD,,
8,26,2012,Big Als,BIG ALS PROVO,9.69,debit,Restaurants,CREDIT CARD,,
8,26,2012,Betos Mexican Food,BETOS MEXICAN FOOD OREM,5.33,debit,Restaurants,CREDIT CARD,,
8,26,2012,Home Depot,THE HOME DEPOT 4416,37.87,debit,Home Improvement,CREDIT CARD,,
8,24,2012,Amazon,Amazon.com,10.48,debit,Electronics & Software,CREDIT CARD,,
8,24,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,24,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,24,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,24,2012,Transfer of FundsPerformance update placeholder,Transfer of FundsPerformance update placeholder,0,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,23,2012,Lowe's,LOWES XTREME AIRSP     PROVOElectronic Transaction,5,debit,Home Improvement,SHARE DRAFT NO MIN,,
8,23,2012,McDonald's,MCDONALDS  F10437      PROVOElectronic Transaction,3.23,debit,Fast Food,SHARE DRAFT NO MIN,,
8,23,2012,Amazon,AMAZON MKTPLACE PMTS,101.19,debit,Electronics & Software,CREDIT CARD,,
8,23,2012,Amazon,AMAZON MKTPLACE PMTS,24.94,debit,Electronics & Software,CREDIT CARD,,
8,22,2012,Adobeorem Cafe Electronic,ADOBEOREM CAFE5125     OREMElectronic Transaction,4.25,debit,Restaurants,SHARE DRAFT NO MIN,,
8,22,2012,Amazon,AMAZON MKTPLACE PMTS,25.99,debit,Electronics & Software,CREDIT CARD,,
8,21,2012,Chevron,CHEVRON 0305131        OREMElectronic Transaction,58.18,debit,Gas & Fuel,SHARE DRAFT NO MIN,,
8,21,2012,Adobeorem Cafe Electronic,ADOBEOREM CAFE5125     OREMElectronic Transaction,6.25,debit,Restaurants,SHARE DRAFT NO MIN,,
8,21,2012,Amazon,AMAZON MKTPLACE PMTS,139.99,debit,Electronics & Software,CREDIT CARD,,
8,21,2012,Amazon,AMAZON MKTPLACE PMTS,125.98,debit,Electronics & Software,CREDIT CARD,,
8,20,2012,Geicoautomatic,GEICOAutomatic Debit,239.1,debit,Auto Insurance,SHARE DRAFT NO MIN,,
8,20,2012,Smiths N Freedomelectronic,SMITHS          350 N. FREEDOMElectronic Transaction,12.76,debit,Groceries,SHARE DRAFT NO MIN,,
8,20,2012,Mountain America Unionbill,MOUNTAIN AMERICA CREDIT UNIONBILL PAYMENT TRANSACTION,1000,debit,Auto Payment,SHARE DRAFT NO MIN,,
8,20,2012,Equifax,EQUIFAX ECIS FA        888-567-8Electronic Transaction,7.95,debit,Financial,SHARE DRAFT NO MIN,,
8,20,2012,Adobeorem Cafe Electronic,ADOBEOREM CAFE5125     OREMElectronic Transaction,6,debit,Restaurants,SHARE DRAFT NO MIN,,
8,20,2012,7-Eleven,7-ELEVEN        545 W. COLUMBIAElectronic Transaction,2.26,debit,Fast Food,SHARE DRAFT NO MIN,,
8,19,2012,Amazon,AMAZON MKTPLACE PMTS,109.13,debit,Electronics & Software,CREDIT CARD,,
8,19,2012,Amazon,AMAZON MKTPLACE PMTS,105.59,debit,Electronics & Software,CREDIT CARD,,
8,17,2012,Adobeorem Cafe Electronic,ADOBEOREM CAFE5125     OREMElectronic Transaction,4.25,debit,Restaurants,SHARE DRAFT NO MIN,,
8,17,2012,Byu Ticket Office,BYU TICKET OFFICE      801-422-2Electronic Transaction,115,debit,Entertainment,SHARE DRAFT NO MIN,,
8,17,2012,Buffalo Wild Wings,BWW 0348 LEHI          LEHIElectronic Transaction,21.62,debit,Restaurants,SHARE DRAFT NO MIN,,
8,16,2012,Maverik Cntry Stre,MAVERIK CNTRY STRE     OREMElectronic Transaction,1.69,debit,Gas & Fuel,SHARE DRAFT NO MIN,,
8,15,2012,Apple,THE SMOKING APPLE      LINDONElectronic Transaction,16.14,debit,Electronics & Software,SHARE DRAFT NO MIN,,
8,15,2012,Spoon It Up,SPOON IT UP FROZEN     PROVOElectronic Transaction,5.01,debit,Fast Food,SHARE DRAFT NO MIN,,
8,15,2012,Adobe Systems In,ADOBE SYSTEMS IN           PAYROPAYROLL DEDUCTION,1617.33,credit,Paycheck,SHARE DRAFT NO MIN,,
8,14,2012,Cubbys Chicago Bee,CUBBYS CHICAGO BEE     PROVOElectronic Transaction,4.3,debit,Fast Food,SHARE DRAFT NO MIN,,
8,14,2012,Cinemark,CINEMARK THEATRES      PROVOElectronic Transaction,2.25,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
8,14,2012,Chevron,CHEVRON 0204058        PROVOElectronic Transaction,54.55,debit,Gas & Fuel,SHARE DRAFT NO MIN,,
8,13,2012,Adobeorem Cafe Electronic,ADOBEOREM CAFE5125     OREMElectronic Transaction,4.25,debit,Restaurants,SHARE DRAFT NO MIN,,
